ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,WC_bio12,ER_annualPET,ER_aridityIndexThornthwaite,lon,lat
1,1,34,9.699999809265137,7.300000190734863,14,10.930000305175781,763,704.6400146484375,69.87999725341797,-123.3734,48.4644
2,1,1695,10.699999809265137,17.399999618530273,36.189998626708984,10.630000114440918,368,1292.06005859375,76.30000305175781,-112.682446,37.221921
3,1,79,11.199999809265137,11.5,11.649999618530273,11.470000267028809,1156,1051,22.649999618530273,-75.036235,40.30296
4,1,125,6.199999809265137,9.399999618530273,35.810001373291016,9.550000190734863,1284,765.09002685546875,23.3799991607666,-65.345831,44.903986
5,1,253,19.100000381469727,12.399999618530273,7.989999771118164,12.649999618530273,838,1436.1400146484375,41.650001525878906,-97.67362,30.720572
6,1,239,7.199999809265137,11.199999809265137,9.539999961853027,12.260000228881836,735,904.33001708984375,28.190000534057617,-93.188863,44.874098
7,1,190,9.399999618530273,11.300000190734863,22.700000762939453,10.819999694824219,1219,968.1099853515625,27.040000915527344,-73.577427,41.357217
8,1,7,10,8.699999809265137,9.8100004196167,11.779999732971191,1066,779.75,53.869998931884766,-123.052933,49.024492
9,1,4,22.899999618530273,11.300000190734863,0.8600000143051147,13.390000343322754,1259,1514.7099609375,45.45000076293945,-82.307236,26.88035
10,1,32,18.700000762939453,12.399999618530273,7.380000114440918,12.319999694824219,1521,1407.6800537109375,28.469999313354492,-91.439707,31.352648
11,1,132,10.100000381469727,8.300000190734863,13.59000015258789,11.279999732971191,1023,770.69000244140625,55.70000076293945,-122.183089,47.836534
12,1,20,9.899999618530273,7.699999809265137,14.369999885559082,11.420000076293945,1192,730.52001953125,46.279998779296875,-123.202158,49.219792
13,1,1023,3.5999999046325684,13.399999618530273,10.59000015258789,11.949999809265137,425,777.07000732421875,50.130001068115234,-113.985081,50.865736
14,1,660,16.299999237060547,15.300000190734863,107.55999755859375,8.569999694824219,596,1430.800048828125,91.81999969482422,-117.863536,34.205658
15,1,161,13.300000190734863,9.600000381469727,43.91999816894531,10.579999923706055,665,973.44000244140625,83.589996337890625,-122.372899,37.535857
16,1,858,10.300000190734863,14.100000381469727,17.68000030517578,11.25,336,1132.72998046875,80.30000305175781,-116.170585,43.591748
17,1,114,12,13,8.380000114440918,11.970000267028809,214,1109.8499755859375,88.029998779296875,-119.014936,46.215597
18,1,2,13.699999809265137,10.600000381469727,2.180000066757202,13.130000114440918,1094,1089.18994140625,29.09000015258789,-76.092871,38.436894
19,1,0,13.899999618530273,10.5,1.899999976158142,13.3100004196167,1054,1086.3399658203125,31.860000610351562,-75.925239,38.189571
20,1,20,9.899999618530273,7.699999809265137,14.369999885559082,11.420000076293945,1192,730.52001953125,46.279998779296875,-123.199548,49.172194
21,1,35,22.100000381469727,11.699999809265137,3.0899999141693115,13.039999961853027,1233,1492.3399658203125,36.369998931884766,-81.456497,28.47583
22,1,6,19.899999618530273,9.5,3.0299999713897705,13.329999923706055,1499,1264.5799560546875,15.479999542236328,-87.417405,30.310408
23,1,96,18.600000381469727,13,7.900000095367432,12.039999961853027,1158,1437.219970703125,36.400001525878906,-94.680006,31.551716
24,1,14,7.800000190734863,10.5,6.869999885559082,11.59000015258789,1156,856.8900146484375,30.75,-69.708652,43.823954
25,1,41,10.899999618530273,8.399999618530273,23.270000457763672,10.399999618530273,960,803.5,62.65999984741211,-122.386198,47.651742
26,1,249,7.099999904632568,12.199999809265137,23.729999542236328,10.75,819,935.969970703125,28.579999923706055,-92.07924,44.401088
27,1,243,-5.599999904632568,9.199999809265137,7.199999809265137,13.130000114440918,280,450.1700134277344,63.130001068115234,-114.370032,62.462309
28,1,77,11.100000381469727,11.699999809265137,12.229999542236328,12.430000305175781,1114,1001.97998046875,71.8499984741211,-123.2553,44.52463
29,1,34,20.399999618530273,12.800000190734863,2.809999942779541,13.210000038146973,1319,1489.3599853515625,32.650001525878906,-82.319953,29.620332
30,1,300,12.600000381469727,11.800000190734863,9.210000038146973,12.130000114440918,951,1117.1300048828125,22.950000762939453,-95.35612,38.933655
31,1,30,22.399999618530273,12.800000190734863,2.9600000381469727,13.15999984741211,1238,1583.5400390625,43.16999816894531,-81.478686,27.823746
32,1,134,9.199999809265137,8.600000381469727,56.939998626708984,9.449999809265137,1535,765.219970703125,49.5,-122.689028,49.289503
33,1,1393,14.199999809265137,19.5,12.899999618530273,12.40999984741211,239,1551.6300048828125,84.5999984741211,-106.86151,33.812925
34,1,42,9.800000190734863,8.800000190734863,68.160003662109375,9.630000114440918,1653,793,42.349998474121094,-121.946675,49.233744
35,1,869,10.699999809265137,15.899999618530273,17.639999389648438,11.710000038146973,199,1218.25,86.7699966430664,-115.900415,42.821797
36,1,55,16.600000381469727,14.600000381469727,1.590000033378601,12.770000457763672,583,1385.719970703125,83.4000015258789,-122.082294,39.911621
37,1,205,6.800000190734863,10.899999618530273,8.739999771118164,11.729999542236328,804,864.5999755859375,43.58000183105469,-85.389262,45.217243
38,1,396,3.299999952316284,12.5,1.3200000524520874,13.100000381469727,681,808.03997802734375,31.290000915527344,-92.809847,47.255516
39,1,1037,3.5,13.300000190734863,7.050000190734863,11.989999771118164,429,767.760009765625,48.9900016784668,-114.031124,50.981249
40,1,232,17.399999618530273,11.899999618530273,6.539999961853027,12.529999732971191,997,1318.3699951171875,32.08000183105469,-96.661629,33.625719
41,1,12,21.399999618530273,11.899999618530273,2.8299999237060547,13,1326,1476.6600341796875,30.8799991607666,-81.339034,28.938508
42,1,995,13.800000190734863,15,81.0199966430664,8.6899995803833,583,1340.969970703125,87.87000274658203,-116.75937,33.237275
43,1,1695,10.699999809265137,17.399999618530273,36.189998626708984,10.630000114440918,368,1292.06005859375,76.30000305175781,-112.683733,37.215556
44,1,7,10,8.699999809265137,9.8100004196167,11.779999732971191,1066,779.75,53.869998931884766,-123.028349,49.057964
45,1,37,9.399999618530273,11.199999809265137,9.579999923706055,11.75,1116,951.6099853515625,33.75,-71.146956,42.43088
46,1,179,10.100000381469727,10.199999809265137,1.8300000429153442,14.680000305175781,934,959.94000244140625,29.969999313354492,-87.573947,41.682091
47,1,164,11.699999809265137,11.899999618530273,11.100000381469727,11.6899995803833,1088,1086.0999755859375,29.969999313354492,-76.986472,39.397091
48,1,1880,9.199999809265137,17.299999237060547,57.90999984741211,10.079999923706055,381,1225.5,74.01000213623047,-112.632379,37.275416
49,1,115,7.5,12.399999618530273,30.290000915527344,10.449999809265137,946,952.75,32.38999938964844,-73.351907,43.713498
50,1,3,21.700000762939453,10.100000381469727,2.9800000190734863,13.020000457763672,1346,1370.5400390625,26.200000762939453,-80.773898,28.690737
51,1,196,9.300000190734863,6.800000190734863,61.90999984741211,8.770000457763672,1212,674.79998779296875,47.40999984741211,-123.715037,49.489055
52,1,61,6,10.100000381469727,2.490000009536743,12.949999809265137,907,811.780029296875,33.16999816894531,-74.933619,45.380476
53,1,32,13.399999618530273,11.5,4.619999885559082,12.649999618530273,1014,1120.5699462890625,35.77000045776367,-77.249497,38.452743
54,1,587,17.200000762939453,16.299999237060547,39.45000076293945,10.149999618530273,382,1531.47998046875,82.44000244140625,-117.129162,34.075532
55,1,302,6.300000190734863,12.100000381469727,3.8499999046325684,13.050000190734863,720,911.6400146484375,31.799999237060547,-94.082084,45.398084
56,1,389,8.100000381469727,12,37.099998474121094,9.989999771118164,350,922.280029296875,73.41999816894531,-119.459948,49.865294
57,1,1393,14.199999809265137,19.5,12.899999618530273,12.40999984741211,239,1551.6300048828125,84.5999984741211,-106.884475,33.805003
58,1,70,11.300000190734863,11.300000190734863,18.93000030517578,11.140000343322754,1030,977.71002197265625,67.48999786376953,-122.827524,45.360794
59,1,10,22.600000381469727,9.899999618530273,1.1100000143051147,13.359999656677246,1276,1393.5,21.420000076293945,-80.464219,27.782947
60,1,183,11.699999809265137,11.600000381469727,13.399999618530273,11.40999984741211,1118,1075.280029296875,27.56999969482422,-76.829255,39.439105
61,1,262,7.199999809265137,11.600000381469727,9.359999656677246,12.09000015258789,764,924.47998046875,28.920000076293945,-92.863445,44.756984
62,1,1,6.400000095367432,5.599999904632568,NA,11.710000038146973,1260,540.79998779296875,3.9800000190734863,-65.618668,43.416288
63,1,1393,14.199999809265137,19.5,12.899999618530273,12.40999984741211,239,1551.6300048828125,84.5999984741211,-106.88752,33.803972
64,1,95,18.600000381469727,13.100000381469727,7.769999980926514,12.170000076293945,1172,1440.010009765625,35.84000015258789,-94.602398,31.525423
65,1,13,14.600000381469727,10.800000190734863,3.7699999809265137,12.380000114440918,1116,1117.4300537109375,25.950000762939453,-76.533534,37.296511
66,1,96,13.800000190734863,9.300000190734863,61.68000030517578,9.470000267028809,897,977.3800048828125,80.29000091552734,-122.523553,37.89605
67,1,724,10.199999809265137,15.199999809265137,18.34000015258789,11.34000015258789,331,1171.219970703125,84.30999755859375,-116.529028,43.873207
68,1,206,16.5,13.800000190734863,10.75,11.6899995803833,1457,1379.300048828125,28.540000915527344,-85.736114,32.974739
69,1,173,9.899999618530273,9.699999809265137,1.309999942779541,14.050000190734863,863,929.4000244140625,28.6200008392334,-82.862595,41.422621
70,1,188,8.199999809265137,9.600000381469727,4.010000228881836,13.789999961853027,964,868.6500244140625,33.439998626708984,-80.449259,42.620462
71,1,322,9.699999809265137,11.100000381469727,9.510000228881836,12.130000114440918,948,988.41998291015625,30.190000534057617,-81.524842,40.945445
72,1,9,19,10.899999618530273,3.640000104904175,12.899999618530273,1256,1304.469970703125,30.760000228881836,-81.140018,31.981479
73,1,1636,6.199999809265137,14.600000381469727,16.549999237060547,10.979999542236328,367,1007.8200073242188,73.6500015258789,-111.94858,42.81766
74,1,149,12.300000190734863,12.300000190734863,9.899999618530273,11.9399995803833,956,1140.050048828125,34.65999984741211,-90.543862,38.96843
75,1,1037,3.5,13.300000190734863,7.050000190734863,11.989999771118164,429,767.760009765625,48.9900016784668,-114.030563,50.98012
76,1,1055,3.299999952316284,13.199999809265137,9.220000267028809,11.920000076293945,427,758.25,48.25,-114.023645,51.0033
77,1,34,20.5,12.899999618530273,4.139999866485596,13.109999656677246,1333,1500.5,32.279998779296875,-82.29894,29.524433
78,1,1695,10.699999809265137,17.399999618530273,36.189998626708984,10.630000114440918,368,1292.06005859375,76.30000305175781,-112.683492,37.21571
79,1,261,7.5,11.800000190734863,31.25,10.420000076293945,1009,927.28997802734375,29.040000915527344,-73.9542,42.50652
80,1,13,9.699999809265137,11,9.550000190734863,11.670000076293945,1119,955.15997314453125,35.290000915527344,-71.143809,42.383822
81,1,660,16.299999237060547,15.300000190734863,107.55999755859375,8.569999694824219,596,1430.800048828125,91.81999969482422,-117.872059,34.182186
82,1,1037,3.5,13.300000190734863,7.050000190734863,11.989999771118164,429,767.760009765625,48.9900016784668,-114.032533,50.974413
83,1,312,8.800000190734863,12.100000381469727,3.130000114440918,13.170000076293945,840,1004.0499877929688,25.139999389648438,-93.718346,42.022706
84,1,201,4.5,11,8.949999809265137,12.140000343322754,872,783.58001708984375,36.86000061035156,-83.548581,46.302421
85,1,242,8.300000190734863,11.699999809265137,6.420000076293945,12.430000305175781,886,971.15997314453125,25.579999923706055,-89.372665,42.326027
86,1,308,14.300000190734863,13.300000190734863,10.609999656677246,11.829999923706055,1219,1251.699951171875,29.799999237060547,-81.176871,35.822487
87,1,31,14,11.199999809265137,4.789999961853027,12.539999961853027,1072,1130.9100341796875,31.600000381469727,-76.646522,38.055391
88,1,123,18.5,12.899999618530273,10.130000114440918,11.699999809265137,1155,1427.4100341796875,35.869998931884766,-94.791326,31.586972
89,1,42,9.800000190734863,8.800000190734863,68.160003662109375,9.630000114440918,1653,793,42.349998474121094,-121.972471,49.194119
90,1,256,8.600000381469727,11.300000190734863,7.900000095367432,13.109999656677246,916,967.030029296875,28.350000381469727,-88.2925,42.113696
91,1,1736,9.300000190734863,16,23.280000686645508,11.109999656677246,429,1141.5999755859375,62.41999816894531,-105.121902,39.63926
92,1,3,12.899999618530273,10.399999618530273,2.680000066757202,13.199999809265137,1094,1041,27.270000457763672,-75.117828,38.78722
93,1,528,13.800000190734863,16.299999237060547,69.529998779296875,9.069999694824219,756,1357.02001953125,88.44999694824219,-122.475671,38.979042
94,1,138,10.300000190734863,9.699999809265137,26.440000534057617,11.149999618530273,1220,850.30999755859375,57,-122.159308,47.4702
95,1,36,9.5,8.899999618530273,19.56999969482422,11.329999923706055,1015,773.1300048828125,51.7599983215332,-122.753654,48.997657
96,1,261,9.699999809265137,10.899999618530273,32.040000915527344,10.5,1302,885.07000732421875,55.93000030517578,-122.28672,46.860808
97,1,70,9.699999809265137,7.699999809265137,40.34000015258789,10,1098,726.28997802734375,55.02000045776367,-123.973611,49.207256
98,1,134,9.199999809265137,8.600000381469727,56.939998626708984,9.449999809265137,1535,765.219970703125,49.5,-122.701895,49.285663
99,1,1618,10.300000190734863,16.700000762939453,37.88999938964844,10.850000381469727,235,1264.9000244140625,81.41999816894531,-108.083716,38.752931
100,1,38,22.299999237060547,13,3.359999895095825,12.829999923706055,1230,1594.550048828125,45.54999923706055,-81.494003,27.548997
101,1,173,9.899999618530273,9.699999809265137,1.309999942779541,14.050000190734863,863,929.4000244140625,28.6200008392334,-82.84735,41.417988
102,1,29,11.399999618530273,11.399999618530273,3.680000066757202,12.75,1153,1050.260009765625,22.739999771118164,-74.648176,40.266652
103,1,134,9.199999809265137,8.600000381469727,56.939998626708984,9.449999809265137,1535,765.219970703125,49.5,-122.70579,49.283608
104,1,1550,8.899999618530273,16.100000381469727,7.329999923706055,12.760000228881836,358,1138.219970703125,68.55000305175781,-104.803482,40.649285
105,1,750,10.5,14.600000381469727,5.840000152587891,13.130000114440918,271,1159.4300537109375,84.04000091552734,-116.719205,43.59307
106,1,1695,10.699999809265137,17.399999618530273,36.189998626708984,10.630000114440918,368,1292.06005859375,76.30000305175781,-112.683501,37.215863
107,1,58,9.800000190734863,7.699999809265137,67.83000183105469,9.949999809265137,1239,725.44000244140625,50.939998626708984,-123.223795,49.277595
108,1,34,9.699999809265137,7.300000190734863,14,10.930000305175781,763,704.6400146484375,69.87999725341797,-123.372913,48.424179
109,1,151,6,10.199999809265137,5.25,12.520000457763672,863,807.3599853515625,34.130001068115234,-76.289413,44.806623
110,1,29,21.200000762939453,12.800000190734863,3.440000057220459,13.279999732971191,1255,1527.81005859375,29.59000015258789,-81.952545,28.843774
111,1,385,3.5,12.699999809265137,1.3600000143051147,13.510000228881836,702,825.1300048828125,30.739999771118164,-92.819638,47.069233
112,1,64,12.699999809265137,11.699999809265137,8.229999542236328,11.84000015258789,1084,1108,30.3799991607666,-76.830564,39.162125
113,1,362,13.399999618530273,13,9.470000267028809,12.279999732971191,1107,1207.469970703125,27.030000686645508,-94.192453,36.759698
114,1,16,12.800000190734863,11.300000190734863,2,13.359999656677246,1105,1086.0699462890625,28.639999389648438,-75.421688,38.687769
115,1,1681,6,14.5,30.239999771118164,10.489999771118164,364,991.6300048828125,73.55000305175781,-111.91798,42.87269
116,1,126,13.600000381469727,11.899999618530273,9.680000305175781,12,1195,1173.5799560546875,32.52000045776367,-88.98955,37.400982
117,1,659,19.600000381469727,16.899999618530273,58.09000015258789,9.720000267028809,406,1670.780029296875,75.69999694824219,-111.608699,33.875857
118,1,132,9.100000381469727,7.800000190734863,35.060001373291016,9.84000015258789,983,714.07000732421875,64.12999725341797,-123.43083,48.575292
119,1,10,20,10.899999618530273,1.8899999856948853,13.289999961853027,1514,1360.72998046875,27.549999237060547,-85.329424,29.846121
120,1,17,9.5,7.699999809265137,5.230000019073486,11.779999732971191,1125,767.30999755859375,25.079999923706055,-70.003789,41.821515
121,1,194,9.100000381469727,9.300000190734863,74.43000030517578,8.829999923706055,1372,787.27001953125,41.91999816894531,-122.208559,48.776541
122,1,189,9.899999618530273,10.100000381469727,2.1500000953674316,14.079999923706055,886,947.719970703125,28.389999389648438,-82.635519,41.414089
123,1,78,7.099999904632568,9.899999618530273,4.909999847412109,12.8100004196167,934,818.21002197265625,41.9900016784668,-76.354808,44.136428
124,1,312,6.400000095367432,12,4.300000190734863,13,719,912.34002685546875,32.09000015258789,-94.094504,45.282444
125,1,203,9.800000190734863,10.699999809265137,7.320000171661377,13.619999885559082,936,976.989990234375,29.889999389648438,-87.905514,41.697142
126,1,217,9.600000381469727,10.899999618530273,3.9800000190734863,14.039999961853027,947,983.4000244140625,29.459999084472656,-87.914194,41.541018
127,1,72,9.899999618530273,8.600000381469727,21.809999465942383,10.460000038146973,741,769.260009765625,58.02000045776367,-122.449118,48.214911
128,1,27,16,15.300000190734863,0.7799999713897705,13.430000305175781,470,1398.489990234375,87.61000061035156,-122.157604,39.433414
129,1,415,9.199999809265137,11.100000381469727,38.63999938964844,10.130000114440918,1001,977.21002197265625,28.670000076293945,-77.878755,40.682521
130,1,118,11,11.399999618530273,8.149999618530273,11.9399995803833,1058,1039.77001953125,26.780000686645508,-76.284017,40.103163
131,1,74,18.799999237060547,13.100000381469727,6.659999847412109,12.180000305175781,1151,1447.510009765625,37.099998474121094,-94.732703,31.420651
132,1,870,2.299999952316284,13.199999809265137,7.25,12.050000190734863,449,738.09002685546875,46.189998626708984,-113.793713,52.318118
133,1,1702,11.899999618530273,17.100000381469727,26.739999771118164,11.0600004196167,283,1347.530029296875,79,-106.32967,35.617785
134,1,116,8.399999618530273,9.600000381469727,13.670000076293945,12.670000076293945,835,872.8599853515625,37.66999816894531,-79.875328,43.273158
135,1,603,7.099999904632568,11.300000190734863,92.5999984741211,8.1899995803833,331,855.33001708984375,73.41999816894531,-120.327267,50.674522
136,1,13,19.600000381469727,10.300000190734863,2.059999942779541,13.34000015258789,1614,1308.800048828125,12.489999771118164,-88.797957,30.469772
137,1,25,5.800000190734863,9.399999618530273,8.300000190734863,11.600000381469727,1186,744.46002197265625,24.209999084472656,-62.706886,45.749405
138,1,44,9.800000190734863,8.899999618530273,48.150001525878906,9.779999732971191,1622,798.510009765625,42.79999923706055,-121.957663,49.093956
139,1,404,9.100000381469727,11.800000190734863,72.98999786376953,8.779999732971191,291,950.0999755859375,77.9000015258789,-119.571617,49.123981
140,1,478,17.5,16,26.270000457763672,11.079999923706055,308,1519.1400146484375,83.30999755859375,-117.127466,33.9154
141,1,65,11,12.600000381469727,9.350000381469727,12.109999656677246,1241,1031.239990234375,72.0199966430664,-123.252236,45.011008
142,1,260,19,12.399999618530273,7.139999866485596,12.729999542236328,854,1426.5999755859375,40.13999938964844,-97.650758,30.774192
143,1,1589,6.5,14.600000381469727,70.45999908447266,8.4399995803833,357,1021.5499877929688,75.2699966430664,-112.22488,42.78402
144,1,275,8.199999809265137,11.399999618530273,4.300000190734863,13.470000267028809,824,954.3699951171875,35.5099983215332,-84.724447,42.509493
145,1,29,11.399999618530273,11.399999618530273,3.680000066757202,12.75,1153,1050.260009765625,22.739999771118164,-74.648176,40.266652
146,1,184,17.200000762939453,12.300000190734863,6.960000038146973,12.430000305175781,1028,1335.8199462890625,31.530000686645508,-96.466192,33.67989
147,1,456,17.200000762939453,14.5,7.539999961853027,12.680000305175781,686,1451.1099853515625,52.72999954223633,-99.306565,33.407087
148,1,30,10.300000190734863,10.199999809265137,11.069999694824219,11.520000457763672,1189,941.1500244140625,26.969999313354492,-72.558421,41.266698
149,1,141,13.399999618530273,12,10.869999885559082,11.710000038146973,1188,1169.2900390625,32.4900016784668,-88.920054,37.418648
150,1,1593,8.699999809265137,16,6.619999885559082,12.489999771118164,361,1124.7900390625,67.910003662109375,-104.753673,40.692335
151,1,74,7.300000190734863,5.900000095367432,14.180000305175781,11.180000305175781,1389,525.07000732421875,17.43000030517578,-131.929132,53.463213
152,1,262,20.600000381469727,13.699999809265137,4.269999980926514,13.600000381469727,598,1574.030029296875,62.0099983215332,-99.729248,29.154932
153,1,173,10,9.699999809265137,1.7200000286102295,14.180000305175781,875,930.27001953125,28.149999618530273,-82.639653,41.424944000000004
154,1,15,6.5,10.199999809265137,15.930000305175781,10.890000343322754,1219,809.3599853515625,31.06999969482422,-64.287358,45.109357
155,1,783,2.799999952316284,12.300000190734863,8.289999961853027,12.220000267028809,595,719.280029296875,51.66999816894531,-123.143194,54.025646
156,1,1655,9.899999618530273,15.699999809265137,12.329999923706055,12.100000381469727,420,1154.9300537109375,63.630001068115234,-105.034695,39.583969
157,1,335,8.5,8.699999809265137,123.4000015258789,8,1630,753.3499755859375,42.77000045776367,-121.940862,49.26241
158,1,196,4.400000095367432,11.399999618530273,11.170000076293945,11.569999694824219,796,788.260009765625,37.939998626708984,-87.381502,46.580121
159,1,133,12.100000381469727,11.899999618530273,6.940000057220459,12.039999961853027,1049,1096.719970703125,31.530000686645508,-77.110975,39.109818
160,1,3,18.600000381469727,11.199999809265137,3.9000000953674316,12.680000305175781,1270,1307.8399658203125,21.719999313354492,-80.799015,32.371
161,1,1636,6.199999809265137,14.600000381469727,16.549999237060547,10.979999542236328,367,1007.8200073242188,73.6500015258789,-111.94858,42.81769
162,1,7,10.399999618530273,8.600000381469727,19.350000381469727,11.75,1979,764.54998779296875,41.84000015258789,-123.999656,46.235443
163,1,1037,3.5,13.300000190734863,7.050000190734863,11.989999771118164,429,767.760009765625,48.9900016784668,-114.028523,50.980417
164,1,119,9.600000381469727,11.5,26.65999984741211,10.529999732971191,1209,979.67999267578125,28.6200008392334,-73.276987,41.45318
